epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,14889,0.26663,0.19066,0.86547,0.98392,0.97532,0.99311,0.97017,0.18988,0.11506,0.77864,0.0081982,0.0081982,0.0081982
93,15049,0.2669,0.18921,0.86406,0.98345,0.97729,0.99321,0.97053,0.1928,0.11245,0.77768,0.0081784,0.0081784,0.0081784
94,15208.9,0.26155,0.18649,0.86546,0.98262,0.97893,0.99312,0.9713,0.194,0.11172,0.77979,0.0081586,0.0081586,0.0081586
95,15368.7,0.259,0.18301,0.86407,0.98417,0.97712,0.99309,0.97133,0.18966,0.10971,0.79951,0.0081388,0.0081388,0.0081388
96,15528.8,0.26063,0.18476,0.86466,0.98705,0.9761,0.99302,0.97125,0.18873,0.10822,0.79981,0.008119,0.008119,0.008119
97,15688.6,0.26138,0.18354,0.86423,0.98183,0.98006,0.99328,0.97144,0.18642,0.10549,0.80005,0.0080992,0.0080992,0.0080992
98,15848.5,0.26083,0.18482,0.8628,0.98505,0.97581,0.99321,0.97134,0.18603,0.10683,0.80048,0.0080794,0.0080794,0.0080794
99,16008.1,0.25664,0.18355,0.86151,0.98614,0.97571,0.99318,0.97151,0.181,0.10513,0.79898,0.0080596,0.0080596,0.0080596
100,16168.5,0.26285,0.18515,0.86536,0.98586,0.97488,0.99311,0.97155,0.1802,0.10394,0.79886,0.0080398,0.0080398,0.0080398
101,16328.5,0.25734,0.17998,0.86222,0.98546,0.97594,0.99306,0.97134,0.18303,0.10356,0.79929,0.00802,0.00802,0.00802
102,16488.4,0.26243,0.18513,0.86582,0.98412,0.97622,0.9929,0.97144,0.18349,0.10626,0.79886,0.0080002,0.0080002,0.0080002
103,16648,0.26464,0.18721,0.86914,0.98298,0.97784,0.99305,0.97173,0.18124,0.10522,0.798,0.0079804,0.0079804,0.0079804
104,16807.9,0.2588,0.18253,0.86388,0.98293,0.97819,0.99303,0.9713,0.18174,0.10573,0.79793,0.0079606,0.0079606,0.0079606
105,16967.9,0.26127,0.18474,0.85891,0.98293,0.97869,0.99297,0.97116,0.18254,0.10639,0.79779,0.0079408,0.0079408,0.0079408
106,17127.6,0.25995,0.18157,0.86243,0.98417,0.97768,0.99311,0.97106,0.18093,0.1045,0.7972,0.007921,0.007921,0.007921
107,17287.3,0.25934,0.18422,0.86612,0.982,0.9792,0.99329,0.97131,0.17855,0.10336,0.79674,0.0079012,0.0079012,0.0079012
108,17447,0.25771,0.18393,0.86614,0.98512,0.97672,0.99333,0.97103,0.17958,0.10237,0.79717,0.0078814,0.0078814,0.0078814
109,17606.5,0.25585,0.1808,0.86648,0.98315,0.97811,0.99335,0.97131,0.18018,0.10333,0.79786,0.0078616,0.0078616,0.0078616
110,17766.2,0.25703,0.18237,0.86305,0.97952,0.98014,0.9933,0.97128,0.17828,0.10366,0.79736,0.0078418,0.0078418,0.0078418
111,17925.7,0.25416,0.18121,0.86114,0.98415,0.97634,0.99316,0.9715,0.17883,0.10224,0.79768,0.007822,0.007822,0.007822
112,18085.5,0.2541,0.17977,0.86178,0.98138,0.97888,0.9932,0.97132,0.17854,0.10178,0.79755,0.0078022,0.0078022,0.0078022
113,18245.1,0.25522,0.17944,0.86282,0.98536,0.97488,0.99308,0.97093,0.17796,0.10142,0.79743,0.0077824,0.0077824,0.0077824
114,18404.7,0.25574,0.17638,0.86165,0.98388,0.97452,0.99296,0.97085,0.18105,0.1019,0.79845,0.0077626,0.0077626,0.0077626
115,18564.3,0.25385,0.17645,0.85572,0.98308,0.9763,0.99283,0.97105,0.18192,0.10251,0.79846,0.0077428,0.0077428,0.0077428
116,18723.9,0.25069,0.17772,0.86053,0.98298,0.97759,0.99286,0.97081,0.1845,0.10398,0.79901,0.007723,0.007723,0.007723
117,18883.5,0.25208,0.1795,0.85952,0.98312,0.97717,0.99294,0.97055,0.18448,0.10401,0.79829,0.0077032,0.0077032,0.0077032
118,19043,0.25198,0.1781,0.86345,0.98342,0.97855,0.99301,0.97042,0.18262,0.10305,0.79777,0.0076834,0.0076834,0.0076834
119,19202.4,0.2544,0.18075,0.86592,0.98315,0.97821,0.99308,0.97061,0.18092,0.10286,0.79707,0.0076636,0.0076636,0.0076636
120,19362.2,0.25181,0.17986,0.86213,0.98332,0.97733,0.99305,0.97065,0.1797,0.10227,0.79695,0.0076438,0.0076438,0.0076438
121,19521.9,0.25577,0.18006,0.86357,0.98294,0.97847,0.99303,0.97082,0.17839,0.10283,0.79647,0.007624,0.007624,0.007624
122,19681.5,0.25049,0.17887,0.85927,0.98324,0.97855,0.99304,0.97095,0.17789,0.10251,0.79612,0.0076042,0.0076042,0.0076042
123,19841,0.24512,0.17272,0.85839,0.98323,0.97884,0.99297,0.97105,0.17802,0.1019,0.79635,0.0075844,0.0075844,0.0075844
124,20000.8,0.24633,0.17639,0.85847,0.98189,0.97839,0.99295,0.97086,0.17751,0.10162,0.79641,0.0075646,0.0075646,0.0075646
125,20160.5,0.25055,0.17694,0.86089,0.98136,0.97893,0.99292,0.97097,0.17747,0.10121,0.79665,0.0075448,0.0075448,0.0075448
126,20320.2,0.24608,0.17483,0.85856,0.98258,0.97792,0.99289,0.9711,0.17764,0.10139,0.79688,0.007525,0.007525,0.007525
127,20479.7,0.24517,0.17501,0.85946,0.98478,0.9781,0.99291,0.97122,0.1772,0.10117,0.7968,0.0075052,0.0075052,0.0075052
128,20639.4,0.24487,0.17336,0.86018,0.98472,0.97819,0.99293,0.97139,0.17619,0.10079,0.7966,0.0074854,0.0074854,0.0074854
129,20799.1,0.2521,0.17692,0.86499,0.98514,0.97818,0.99292,0.97133,0.17524,0.10031,0.79641,0.0074656,0.0074656,0.0074656
130,20959.2,0.24855,0.17463,0.86083,0.98506,0.97792,0.99292,0.97152,0.1747,0.10022,0.79636,0.0074458,0.0074458,0.0074458
131,21118.6,0.24713,0.17185,0.85881,0.98647,0.97771,0.99292,0.97165,0.17471,0.1,0.7966,0.007426,0.007426,0.007426
132,21278.2,0.24521,0.17187,0.85754,0.98591,0.97758,0.99291,0.97199,0.17508,0.10075,0.79681,0.0074062,0.0074062,0.0074062
133,21437.9,0.25005,0.17735,0.85778,0.98456,0.97849,0.99295,0.9721,0.17532,0.10101,0.79686,0.0073864,0.0073864,0.0073864
134,21597.5,0.24497,0.17217,0.85714,0.98497,0.97851,0.99289,0.97195,0.1753,0.10075,0.79683,0.0073666,0.0073666,0.0073666
135,21757.1,0.24738,0.17393,0.86122,0.98488,0.97849,0.99287,0.97204,0.17471,0.10067,0.79663,0.0073468,0.0073468,0.0073468
136,21916.6,0.25438,0.17545,0.86191,0.98553,0.97797,0.99285,0.97201,0.17407,0.1007,0.79658,0.007327,0.007327,0.007327
137,22076.3,0.24631,0.17072,0.86068,0.98594,0.97751,0.99283,0.97184,0.17334,0.10039,0.79635,0.0073072,0.0073072,0.0073072
138,22236,0.24129,0.1684,0.85731,0.98483,0.97821,0.99284,0.97181,0.17291,0.09981,0.79632,0.0072874,0.0072874,0.0072874
139,22395.5,0.24687,0.17295,0.86047,0.98474,0.97828,0.99283,0.97182,0.17254,0.09993,0.79627,0.0072676,0.0072676,0.0072676
140,22555.2,0.24171,0.16639,0.85562,0.98476,0.97841,0.99282,0.97188,0.17273,0.10006,0.79631,0.0072478,0.0072478,0.0072478
141,22714.8,0.24852,0.17209,0.86141,0.98525,0.97852,0.99283,0.97228,0.17296,0.10014,0.79638,0.007228,0.007228,0.007228
142,22874.5,0.24869,0.1728,0.86175,0.98525,0.97833,0.99285,0.972,0.1729,0.09959,0.79646,0.0072082,0.0072082,0.0072082
143,23034.1,0.24663,0.17393,0.85819,0.98543,0.97827,0.99283,0.972,0.1731,0.09993,0.7965,0.0071884,0.0071884,0.0071884
144,23193.8,0.23968,0.16774,0.8559,0.98495,0.97786,0.99283,0.97182,0.17348,0.10059,0.79658,0.0071686,0.0071686,0.0071686
145,23353.5,0.2455,0.1713,0.85699,0.98442,0.97822,0.9928,0.97185,0.17346,0.10038,0.79662,0.0071488,0.0071488,0.0071488
146,23512.9,0.24385,0.17276,0.85637,0.98474,0.97748,0.99278,0.97193,0.17327,0.10013,0.79653,0.007129,0.007129,0.007129
147,23672.6,0.24579,0.17239,0.85455,0.98477,0.97745,0.99278,0.97182,0.17312,0.09992,0.79647,0.0071092,0.0071092,0.0071092
148,23832.5,0.24455,0.16823,0.85804,0.98407,0.97777,0.99279,0.97175,0.17315,0.10017,0.79647,0.0070894,0.0070894,0.0070894
149,23992.3,0.24611,0.17085,0.85866,0.9841,0.97782,0.99278,0.97173,0.17328,0.09986,0.79657,0.0070696,0.0070696,0.0070696
150,24152.3,0.24518,0.16941,0.86006,0.9842,0.97748,0.99277,0.97187,0.17326,0.09987,0.79652,0.0070498,0.0070498,0.0070498
151,24312.7,0.24771,0.16959,0.86019,0.98378,0.97708,0.9928,0.97176,0.1734,0.09968,0.79658,0.00703,0.00703,0.00703
152,24472.8,0.24379,0.16824,0.85898,0.98373,0.97742,0.99279,0.97172,0.17359,0.10006,0.79658,0.0070102,0.0070102,0.0070102
153,24633,0.24303,0.16845,0.85707,0.98402,0.97746,0.99279,0.97154,0.17375,0.10093,0.79669,0.0069904,0.0069904,0.0069904
154,24792.4,0.24119,0.16875,0.8543,0.98518,0.9765,0.99277,0.97179,0.17359,0.10035,0.79657,0.0069706,0.0069706,0.0069706
155,24951.7,0.24174,0.16876,0.85833,0.98519,0.97667,0.99277,0.97171,0.1734,0.10062,0.79655,0.0069508,0.0069508,0.0069508
156,25111.5,0.24475,0.16923,0.8569,0.98496,0.97641,0.99273,0.97172,0.17331,0.10095,0.79653,0.006931,0.006931,0.006931
157,25271.3,0.2418,0.16886,0.85901,0.98494,0.97676,0.99273,0.972,0.17303,0.10088,0.79646,0.0069112,0.0069112,0.0069112
158,25430.8,0.24085,0.16852,0.85866,0.98473,0.97647,0.99272,0.972,0.17283,0.10052,0.79647,0.0068914,0.0068914,0.0068914
159,25590.5,0.23865,0.16886,0.85522,0.98478,0.97641,0.9927,0.97187,0.17277,0.10034,0.79642,0.0068716,0.0068716,0.0068716
160,25750.2,0.23289,0.16378,0.85448,0.98521,0.97575,0.99271,0.97177,0.17294,0.10076,0.7965,0.0068518,0.0068518,0.0068518
161,25910,0.23616,0.16525,0.8562,0.9851,0.97577,0.99272,0.97167,0.17294,0.10082,0.79642,0.006832,0.006832,0.006832
162,26069.6,0.23981,0.16571,0.86017,0.98517,0.97552,0.99271,0.97184,0.17275,0.10121,0.79639,0.0068122,0.0068122,0.0068122
163,26229,0.24163,0.16706,0.85968,0.9851,0.97557,0.99268,0.97164,0.17263,0.10098,0.7964,0.0067924,0.0067924,0.0067924
164,26388.7,0.23453,0.16496,0.85366,0.98503,0.97632,0.99266,0.97174,0.17264,0.10089,0.79641,0.0067726,0.0067726,0.0067726
165,26548.3,0.23593,0.16385,0.85834,0.98478,0.976,0.99268,0.97186,0.17271,0.1006,0.79639,0.0067528,0.0067528,0.0067528
166,26708.2,0.23553,0.16433,0.85738,0.98466,0.97606,0.99268,0.97197,0.17286,0.1008,0.79644,0.006733,0.006733,0.006733
167,26867.5,0.241,0.16519,0.85895,0.98511,0.97543,0.99265,0.97206,0.17295,0.10087,0.79651,0.0067132,0.0067132,0.0067132
168,27027.2,0.24174,0.16901,0.8547,0.98438,0.97659,0.99267,0.97222,0.17308,0.1008,0.79651,0.0066934,0.0066934,0.0066934
169,27187,0.24224,0.16752,0.85698,0.98395,0.97682,0.99272,0.97229,0.17318,0.10076,0.79656,0.0066736,0.0066736,0.0066736
170,27346.9,0.23869,0.16932,0.85816,0.98412,0.97649,0.99272,0.97212,0.17291,0.10136,0.7965,0.0066538,0.0066538,0.0066538
171,27506.5,0.23839,0.16719,0.85721,0.98407,0.97694,0.99272,0.97219,0.1726,0.1016,0.79639,0.006634,0.006634,0.006634
172,27666.3,0.24151,0.1642,0.85735,0.98414,0.97694,0.99273,0.97232,0.17234,0.10181,0.79633,0.0066142,0.0066142,0.0066142
173,27826.1,0.23445,0.16123,0.85389,0.98427,0.97694,0.99274,0.97233,0.17213,0.10193,0.79629,0.0065944,0.0065944,0.0065944
174,27985.9,0.23978,0.16558,0.85435,0.98406,0.97694,0.99274,0.97242,0.17196,0.10222,0.79622,0.0065746,0.0065746,0.0065746
175,28145.6,0.23769,0.16673,0.85687,0.98381,0.97693,0.99273,0.97241,0.17169,0.10167,0.79615,0.0065548,0.0065548,0.0065548
176,28305.3,0.23462,0.16146,0.85518,0.9839,0.97681,0.99273,0.97249,0.17156,0.10138,0.7961,0.006535,0.006535,0.006535
177,28465.3,0.23476,0.16164,0.85432,0.98409,0.97679,0.99274,0.97231,0.17139,0.1018,0.79602,0.0065152,0.0065152,0.0065152
178,28625,0.23482,0.16412,0.85493,0.98402,0.97678,0.99277,0.97235,0.17142,0.10182,0.7961,0.0064954,0.0064954,0.0064954
179,28784.5,0.23236,0.16178,0.85429,0.98393,0.97678,0.99275,0.97249,0.17126,0.10122,0.7961,0.0064756,0.0064756,0.0064756
180,28944.4,0.24089,0.16579,0.85734,0.98398,0.97677,0.99277,0.9724,0.17126,0.1013,0.79612,0.0064558,0.0064558,0.0064558
181,29104.9,0.2369,0.16504,0.85721,0.98378,0.97666,0.99279,0.97244,0.1713,0.10125,0.7961,0.006436,0.006436,0.006436
182,29264.7,0.23496,0.16392,0.85902,0.98391,0.97665,0.99281,0.9726,0.1713,0.10153,0.79614,0.0064162,0.0064162,0.0064162
183,29424.3,0.22948,0.15932,0.85481,0.98365,0.97673,0.99284,0.97258,0.17131,0.1016,0.79619,0.0063964,0.0063964,0.0063964
184,29584.2,0.23568,0.16411,0.85783,0.98359,0.97674,0.99282,0.97256,0.17138,0.10141,0.79623,0.0063766,0.0063766,0.0063766
185,29744.3,0.23354,0.162,0.85498,0.98318,0.97684,0.99284,0.97251,0.17139,0.10204,0.7962,0.0063568,0.0063568,0.0063568
186,29904.3,0.23768,0.16277,0.85496,0.98318,0.97686,0.99286,0.97249,0.17138,0.10218,0.79621,0.006337,0.006337,0.006337
187,30064.3,0.23237,0.16135,0.8534,0.98353,0.97664,0.99289,0.9725,0.1714,0.10214,0.79625,0.0063172,0.0063172,0.0063172
188,30224.4,0.22806,0.16042,0.85188,0.98351,0.97664,0.9929,0.97261,0.1712,0.10187,0.79619,0.0062974,0.0062974,0.0062974
189,30384.4,0.22878,0.16069,0.84952,0.98357,0.9767,0.99288,0.97276,0.17117,0.10215,0.79617,0.0062776,0.0062776,0.0062776
190,30544.7,0.23479,0.16157,0.85288,0.98363,0.97664,0.99289,0.97263,0.17116,0.10198,0.79616,0.0062578,0.0062578,0.0062578
191,30704.3,0.22767,0.15514,0.85033,0.9835,0.97708,0.99291,0.97264,0.17118,0.10215,0.79612,0.006238,0.006238,0.006238
192,30864.2,0.2293,0.15716,0.85163,0.98258,0.97766,0.99293,0.9726,0.17106,0.10209,0.79614,0.0062182,0.0062182,0.0062182
193,31024,0.22981,0.15878,0.85254,0.98318,0.97726,0.99293,0.97263,0.17104,0.10217,0.79618,0.0061984,0.0061984,0.0061984
194,31183.6,0.22767,0.1569,0.85017,0.98281,0.97799,0.99293,0.97249,0.17108,0.10186,0.79617,0.0061786,0.0061786,0.0061786
195,31342.9,0.23143,0.16007,0.85153,0.98328,0.97753,0.99293,0.97269,0.1711,0.1019,0.79619,0.0061588,0.0061588,0.0061588
196,31502.6,0.23156,0.15814,0.85461,0.98358,0.97765,0.99293,0.97274,0.17109,0.10187,0.79621,0.006139,0.006139,0.006139
197,31662.2,0.23032,0.16117,0.85343,0.98382,0.97712,0.9929,0.97277,0.171,0.10149,0.79614,0.0061192,0.0061192,0.0061192
198,31822,0.232,0.16255,0.85508,0.98389,0.97712,0.99292,0.97272,0.17094,0.1014,0.79612,0.0060994,0.0060994,0.0060994
199,31981.4,0.23304,0.16026,0.85422,0.98402,0.97673,0.99292,0.97294,0.17094,0.10157,0.79614,0.0060796,0.0060796,0.0060796
200,32141.2,0.22877,0.16226,0.8517,0.98421,0.97667,0.99297,0.97295,0.17096,0.10106,0.79612,0.0060598,0.0060598,0.0060598
201,32301.1,0.22539,0.15704,0.85154,0.98416,0.97675,0.99294,0.97298,0.17093,0.10049,0.79609,0.00604,0.00604,0.00604
202,32461,0.22437,0.15453,0.85162,0.98402,0.97679,0.99295,0.973,0.17098,0.10024,0.7961,0.0060202,0.0060202,0.0060202
203,32620.5,0.22301,0.15683,0.8527,0.98425,0.97668,0.99295,0.973,0.17105,0.10058,0.79609,0.0060004,0.0060004,0.0060004
204,32780.3,0.2276,0.1582,0.8544,0.98424,0.9767,0.99297,0.97285,0.1711,0.10039,0.7961,0.0059806,0.0059806,0.0059806
205,32939.9,0.2259,0.15612,0.8548,0.98376,0.97729,0.99297,0.9729,0.17117,0.10032,0.79611,0.0059608,0.0059608,0.0059608
206,33099.4,0.22595,0.15639,0.85523,0.98317,0.97761,0.99297,0.97278,0.17125,0.10027,0.79616,0.005941,0.005941,0.005941
207,33258.9,0.22925,0.15633,0.85369,0.98296,0.97761,0.99297,0.97268,0.17138,0.10065,0.79617,0.0059212,0.0059212,0.0059212
208,33418.5,0.22657,0.15666,0.84802,0.98305,0.97761,0.99298,0.97284,0.17141,0.10075,0.79612,0.0059014,0.0059014,0.0059014
209,33578.2,0.23438,0.15905,0.85401,0.98296,0.97761,0.99297,0.97284,0.17135,0.10081,0.79614,0.0058816,0.0058816,0.0058816
210,33737.8,0.22973,0.15521,0.85435,0.98302,0.97761,0.99299,0.97289,0.17134,0.10075,0.79616,0.0058618,0.0058618,0.0058618
211,33897.1,0.22659,0.15484,0.85114,0.9841,0.97686,0.993,0.9729,0.1714,0.10068,0.79615,0.005842,0.005842,0.005842
212,34056.9,0.22658,0.15653,0.85051,0.98414,0.97686,0.993,0.97279,0.17134,0.10034,0.79615,0.0058222,0.0058222,0.0058222
213,34216.5,0.22904,0.15692,0.85085,0.98414,0.97686,0.993,0.97278,0.17124,0.10019,0.79616,0.0058024,0.0058024,0.0058024
214,34376.3,0.22446,0.15512,0.85098,0.98481,0.97686,0.993,0.97287,0.17129,0.1001,0.79619,0.0057826,0.0057826,0.0057826
215,34536,0.22834,0.15509,0.85334,0.98488,0.9766,0.993,0.97285,0.17123,0.09963,0.79615,0.0057628,0.0057628,0.0057628
216,34695.7,0.22412,0.15372,0.85112,0.98522,0.97598,0.99301,0.97295,0.17107,0.09981,0.79609,0.005743,0.005743,0.005743
217,34855.5,0.2282,0.15395,0.84978,0.98531,0.9757,0.99301,0.97301,0.17095,0.09985,0.79609,0.0057232,0.0057232,0.0057232
218,35015.4,0.22901,0.15543,0.8542,0.98534,0.97566,0.99302,0.97291,0.17102,0.09974,0.79612,0.0057034,0.0057034,0.0057034
219,35175,0.2245,0.15142,0.84971,0.98537,0.97554,0.99303,0.97296,0.17098,0.09955,0.79614,0.0056836,0.0056836,0.0056836
220,35334.8,0.2306,0.15647,0.85504,0.98531,0.97557,0.99302,0.97298,0.17094,0.09957,0.79612,0.0056638,0.0056638,0.0056638
221,35494.8,0.22679,0.15287,0.85325,0.98547,0.9756,0.99303,0.97292,0.17091,0.09977,0.79614,0.005644,0.005644,0.005644
222,35654.5,0.22483,0.15545,0.85244,0.98551,0.97537,0.99303,0.97299,0.17092,0.1,0.79616,0.0056242,0.0056242,0.0056242
223,35814,0.22622,0.15726,0.85179,0.98553,0.97516,0.99302,0.97292,0.17083,0.10017,0.79611,0.0056044,0.0056044,0.0056044
224,35973.9,0.2304,0.15725,0.85347,0.98559,0.97516,0.99302,0.97297,0.17067,0.10022,0.79612,0.0055846,0.0055846,0.0055846
225,36133.9,0.22147,0.15281,0.85112,0.98557,0.97516,0.99302,0.97304,0.17069,0.10007,0.79616,0.0055648,0.0055648,0.0055648
226,36293.7,0.22493,0.15786,0.84913,0.98558,0.97516,0.99305,0.97299,0.17056,0.09985,0.79612,0.005545,0.005545,0.005545
227,36453.2,0.22055,0.15337,0.84896,0.98581,0.97516,0.99304,0.97298,0.17052,0.09993,0.79608,0.0055252,0.0055252,0.0055252
